recipeID,Num. of servings,ID,Food name,Amount,Unit
00052d3f38b14b58e681260ba54b70c2a9a0c65a,23.666666666666668,1015,こむぎ　［小麦粉］　薄力粉　1等,55,g
000533c451508edad3d0e51932a90bc9624a6c52,26,11219,＜鳥肉類＞　にわとり　［若どり・主品目］　むね　皮つき　生,90,g
000533c451508edad3d0e51932a90bc9624a6c52,26,10415,＜えび・かに類＞　（えび類）　バナメイえび　養殖　生,90,g
000533c451508edad3d0e51932a90bc9624a6c52,26,6207,（にら類）　にら　葉　生,0.3333333333333333,束
000533c451508edad3d0e51932a90bc9624a6c52,26,6153,（たまねぎ類）　たまねぎ　りん茎　生,0.25,個片丁株玉房
000533c451508edad3d0e51932a90bc9624a6c52,26,2034,＜でん粉・でん粉製品＞　（でん粉類）　じゃがいもでん粉,3,大/大匙
000533c451508edad3d0e51932a90bc9624a6c52,26,17007,＜調味料類＞　（しょうゆ類）　こいくちしょうゆ,1,小/小匙
000533c451508edad3d0e51932a90bc9624a6c52,26,16013,＜アルコール飲料類＞　（醸造酒類）　紹興酒,1,小/小匙
000533c451508edad3d0e51932a90bc9624a6c52,26,17025,＜調味料類＞　（だし類）　中華だし,1,小/小匙
000533c451508edad3d0e51932a90bc9624a6c52,26,3003,（砂糖類）　車糖　上白糖,0.5,小/小匙
000533c451508edad3d0e51932a90bc9624a6c52,26,17065,＜香辛料類＞　こしょう　混合　粉,1,摘み/少々
000533c451508edad3d0e51932a90bc9624a6c52,26,14002,（植物油脂類）　ごま油,1,小/小匙
000533c451508edad3d0e51932a90bc9624a6c52,26,1074,こむぎ　［その他］　ぎょうざの皮　生,26,枚
000533c451508edad3d0e51932a90bc9624a6c52,26,14006,（植物油脂類）　調合油,1,摘み/少々
000533c451508edad3d0e51932a90bc9624a6c52,26,99999,水,nan,nan
000556fcb9d65d7c991188808fbbc8b510309004,2,11219,＜鳥肉類＞　にわとり　［若どり・主品目］　むね　皮つき　生,1,枚
000556fcb9d65d7c991188808fbbc8b510309004,2,6153,（たまねぎ類）　たまねぎ　りん茎　生,0.5,個片丁株玉房
000556fcb9d65d7c991188808fbbc8b510309004,2,6214,（にんじん類）　にんじん　根　皮なし　生,0.3333333333333333,個片丁株玉房
000556fcb9d65d7c991188808fbbc8b510309004,2,6093,（ししとう類）　ししとう　果実　生,6,個片丁株玉房
000556fcb9d65d7c991188808fbbc8b510309004,2,6183,（トマト類）　赤色ミニトマト　果実　生,3,個片丁株玉房
000556fcb9d65d7c991188808fbbc8b510309004,2,17012,＜調味料類＞　（食塩類）　食塩,1,摘み/少々
000556fcb9d65d7c991188808fbbc8b510309004,2,1015,こむぎ　［小麦粉］　薄力粉　1等,1,大/大匙
000556fcb9d65d7c991188808fbbc8b510309004,2,14006,（植物油脂類）　調合油,NA,NA
000556fcb9d65d7c991188808fbbc8b510309004,2,17015,＜調味料類＞　（食酢類）　穀物酢,3,大/大匙
000556fcb9d65d7c991188808fbbc8b510309004,2,17007,＜調味料類＞　（しょうゆ類）　こいくちしょうゆ,3,大/大匙
000556fcb9d65d7c991188808fbbc8b510309004,2,3003,（砂糖類）　車糖　上白糖,1,大/大匙
000556fcb9d65d7c991188808fbbc8b510309004,2,6245,（ピーマン類）　青ピーマン　果実　生,1,個片丁株玉房
000564ce97cf980295667961340628591a9c539e,3,16054,＜その他＞　（炭酸飲料類）　サイダー,200,CC
000564ce97cf980295667961340628591a9c539e,3,2034,＜でん粉・でん粉製品＞　（でん粉類）　じゃがいもでん粉,2,大/大匙
000564ce97cf980295667961340628591a9c539e,3,4004,あずき　あん　こし生あん,50,g
000577e98ec307a6598cc515ab86a913ad8aebaf,12,1020,こむぎ　［小麦粉］　強力粉　1等,300,g
000577e98ec307a6598cc515ab86a913ad8aebaf,12,17083,＜その他＞　酵母　パン酵母　乾燥,6,g
000577e98ec307a6598cc515ab86a913ad8aebaf,12,3003,（砂糖類）　車糖　上白糖,30,g
000577e98ec307a6598cc515ab86a913ad8aebaf,12,17012,＜調味料類＞　（食塩類）　食塩,3,g
000577e98ec307a6598cc515ab86a913ad8aebaf,12,14017,（バター類）　無発酵バター　有塩バター,20,g
000577e98ec307a6598cc515ab86a913ad8aebaf,12,4033,だいず　［豆腐・油揚げ類］　絹ごし豆腐,200,g
000577e98ec307a6598cc515ab86a913ad8aebaf,12,12004,鶏卵　全卵　生,1,個片丁株玉房
00058a1c6a07ab7b54545ca15b96ba22b7c7c516,2,17027,＜調味料類＞　（だし類）　固形ブイヨン,1,袋
00058a1c6a07ab7b54545ca15b96ba22b7c7c516,2,13003,＜牛乳及び乳製品＞　（液状乳類）　普通牛乳,100,CC
00058a1c6a07ab7b54545ca15b96ba22b7c7c516,2,13014,＜牛乳及び乳製品＞　（クリーム類）　クリーム　乳脂肪,200,CC
00058a1c6a07ab7b54545ca15b96ba22b7c7c516,2,17012,＜調味料類＞　（食塩類）　食塩,NA,適量、お好み
00058a1c6a07ab7b54545ca15b96ba22b7c7c516,2,7156,（かんきつ類）　レモン　果汁　生,1.25,小/小匙
00058a1c6a07ab7b54545ca15b96ba22b7c7c516,2,10151,＜魚類＞　（さけ・ます類）　べにざけ　くん製,NA,NA
00058ac4c1c3bcd75d92ed652b846fa8ec43c3f2,1,1026,こむぎ　［パン類］　角形食パン　食パン,2,枚
00058ac4c1c3bcd75d92ed652b846fa8ec43c3f2,1,12004,鶏卵　全卵　生,2,個片丁株玉房
00058ac4c1c3bcd75d92ed652b846fa8ec43c3f2,1,6399,（その他）　野菜ミックスジュース　通常タイプ,3,大/大匙
00058ac4c1c3bcd75d92ed652b846fa8ec43c3f2,1,17042,＜調味料類＞　（ドレッシング類）　半固形状ドレッシング　マヨネーズ　全卵型,2,大/大匙
00058ac4c1c3bcd75d92ed652b846fa8ec43c3f2,1,17012,＜調味料類＞　（食塩類）　食塩,1,摘み/少々
00058ac4c1c3bcd75d92ed652b846fa8ec43c3f2,1,17063,＜香辛料類＞　こしょう　黒　粉,1,摘み/少々
00058ac4c1c3bcd75d92ed652b846fa8ec43c3f2,1,14020,（マーガリン類）　マーガリン　家庭用　有塩,1,摘み/少々
0005a0893b4fc629b5c08a70d976bf2544496be8,3.5,10281,＜貝類＞　あさり　生,1000,g
0005a0893b4fc629b5c08a70d976bf2544496be8,3.5,16010,＜アルコール飲料類＞　（醸造酒類）　ぶどう酒　白,1,杯/カップ
0005a0893b4fc629b5c08a70d976bf2544496be8,3.5,6228,（ねぎ類）　こねぎ　葉　生,NA,適量、お好み
0005a0893b4fc629b5c08a70d976bf2544496be8,3.5,17076,＜香辛料類＞　にんにく　おろし,NA,適量、お好み
0005a0893b4fc629b5c08a70d976bf2544496be8,3.5,6172,とうがらし　果実　乾,1,本
0005a0893b4fc629b5c08a70d976bf2544496be8,3.5,17012,＜調味料類＞　（食塩類）　食塩,NA,適量、お好み
0005a0893b4fc629b5c08a70d976bf2544496be8,3.5,17063,＜香辛料類＞　こしょう　黒　粉,NA,適量、お好み
0005a0893b4fc629b5c08a70d976bf2544496be8,3.5,14017,（バター類）　無発酵バター　有塩バター,50,g
0005a200abc187d522c8d464bd5761b7e9b8f4fb,12,3003,（砂糖類）　車糖　上白糖,70,g
0005a200abc187d522c8d464bd5761b7e9b8f4fb,12,1015,こむぎ　［小麦粉］　薄力粉　1等,280,g
0005a200abc187d522c8d464bd5761b7e9b8f4fb,12,17012,＜調味料類＞　（食塩類）　食塩,0.75,小/小匙
0005a200abc187d522c8d464bd5761b7e9b8f4fb,12,17084,＜その他＞　ベーキングパウダー,1,大/大匙
0005a200abc187d522c8d464bd5761b7e9b8f4fb,12,14006,（植物油脂類）　調合油,120,CC
0005a200abc187d522c8d464bd5761b7e9b8f4fb,12,12004,鶏卵　全卵　生,2,個片丁株玉房
0005a200abc187d522c8d464bd5761b7e9b8f4fb,12,13003,＜牛乳及び乳製品＞　（液状乳類）　普通牛乳,120,CC
0005a200abc187d522c8d464bd5761b7e9b8f4fb,12,7124,ブルーベリー　生,140,g
0005a200abc187d522c8d464bd5761b7e9b8f4fb,12,15098,＜ビスケット類＞　ビスケット　ソフトビスケット,NA,NA
0005a200abc187d522c8d464bd5761b7e9b8f4fb,12,3003,（砂糖類）　車糖　上白糖,120,g
0005a200abc187d522c8d464bd5761b7e9b8f4fb,12,1015,こむぎ　［小麦粉］　薄力粉　1等,60,g
0005a200abc187d522c8d464bd5761b7e9b8f4fb,12,14017,（バター類）　無発酵バター　有塩バター,75,g
0005a200abc187d522c8d464bd5761b7e9b8f4fb,12,17067,＜香辛料類＞　シナモン　粉,2,小/小匙
0005a5da293081f57801f4657a8af7461566a9be,3.5,1083,こめ　［水稲穀粒］　精白米　うるち米,1,合
0005a5da293081f57801f4657a8af7461566a9be,3.5,2003,＜いも類＞　こんにゃく　板こんにゃく　精粉こんにゃく,0.5,袋
0005a5da293081f57801f4657a8af7461566a9be,3.5,4028,だいず　［全粒・全粒製品］　水煮缶詰　黄大豆,1,袋
0005a5da293081f57801f4657a8af7461566a9be,3.5,6103,（しょうが類）　しょうが　根茎　皮なし　生,5,枚
0005a5da293081f57801f4657a8af7461566a9be,3.5,99999,水,nan,合
0005a73a3cd6c837d0e832028b14924d785b20fd,2,10003,＜魚類＞　（あじ類）　まあじ　皮つき　生,6,個片丁株玉房
0005a73a3cd6c837d0e832028b14924d785b20fd,2,6214,（にんじん類）　にんじん　根　皮なし　生,NA,適量、お好み
0005a73a3cd6c837d0e832028b14924d785b20fd,2,6149,たけのこ　若茎　生,NA,適量、お好み
0005a73a3cd6c837d0e832028b14924d785b20fd,2,8006,（きくらげ類）　きくらげ　乾,NA,適量、お好み
0005a73a3cd6c837d0e832028b14924d785b20fd,2,6020,（えんどう類）　さやえんどう　若ざや　生,NA,適量、お好み
0005a73a3cd6c837d0e832028b14924d785b20fd,2,17093,＜調味料類＞　（だし類）　顆粒中華だし,2.5,小/小匙
0005a73a3cd6c837d0e832028b14924d785b20fd,2,2034,＜でん粉・でん粉製品＞　（でん粉類）　じゃがいもでん粉,1.5,小/小匙
0005a73a3cd6c837d0e832028b14924d785b20fd,2,17007,＜調味料類＞　（しょうゆ類）　こいくちしょうゆ,1.5,小/小匙
0005a73a3cd6c837d0e832028b14924d785b20fd,2,3003,（砂糖類）　車糖　上白糖,0.75,小/小匙
0005a73a3cd6c837d0e832028b14924d785b20fd,2,17015,＜調味料類＞　（食酢類）　穀物酢,1.5,大/大匙
0005c27d405e3f660caf40088fb7cc2ec9585642,2,6061,（キャベツ類）　キャベツ　結球葉　生,350,g
0005c27d405e3f660caf40088fb7cc2ec9585642,2,4039,だいず　［豆腐・油揚げ類］　生揚げ,1,枚
0005c27d405e3f660caf40088fb7cc2ec9585642,2,10204,＜魚類＞　（たら類）　すけとうだら　からしめんたいこ,1,個片丁株玉房
0005c27d405e3f660caf40088fb7cc2ec9585642,2,1116,こめ　［うるち米製品］　米こうじ,1,大/大匙
0005c27d405e3f660caf40088fb7cc2ec9585642,2,14017,（バター類）　無発酵バター　有塩バター,22.5,g
0005c27d405e3f660caf40088fb7cc2ec9585642,2,17007,＜調味料類＞　（しょうゆ類）　こいくちしょうゆ,1.5,大/大匙
0005c27d405e3f660caf40088fb7cc2ec9585642,2,14002,（植物油脂類）　ごま油,NA,適量、お好み
0005c62e85bf7351b9c4f77241eb1e40e3bfb631,1,1024,こむぎ　［小麦粉］　プレミックス粉　ホットケーキ用,200,g
0005c62e85bf7351b9c4f77241eb1e40e3bfb631,1,4051,だいず　［その他］　おから　生,50,g
0005c62e85bf7351b9c4f77241eb1e40e3bfb631,1,17084,＜その他＞　ベーキングパウダー,0.5,小/小匙
0005c62e85bf7351b9c4f77241eb1e40e3bfb631,1,16035,＜茶類＞　（緑茶類）　抹茶　茶,1,大/大匙
0005c62e85bf7351b9c4f77241eb1e40e3bfb631,1,12004,鶏卵　全卵　生,2,個片丁株玉房
0005c62e85bf7351b9c4f77241eb1e40e3bfb631,1,13003,＜牛乳及び乳製品＞　（液状乳類）　普通牛乳,3,大/大匙
0005c62e85bf7351b9c4f77241eb1e40e3bfb631,1,13025,＜牛乳及び乳製品＞　（発酵乳・乳酸菌飲料）　ヨーグルト　全脂無糖,3,大/大匙
0005c62e85bf7351b9c4f77241eb1e40e3bfb631,1,14001,（植物油脂類）　オリーブ油,2,大/大匙
0005c62e85bf7351b9c4f77241eb1e40e3bfb631,1,3001,（砂糖類）　黒砂糖,5,大/大匙
0005c72d594d258b6d282c95f34b8be81a72bc7a,2,4033,だいず　［豆腐・油揚げ類］　絹ごし豆腐,1,個片丁株玉房
0005c72d594d258b6d282c95f34b8be81a72bc7a,2,8016,（しめじ類）　ぶなしめじ　生,1,個片丁株玉房
0005c72d594d258b6d282c95f34b8be81a72bc7a,2,6214,（にんじん類）　にんじん　根　皮なし　生,0.5,本
0005c72d594d258b6d282c95f34b8be81a72bc7a,2,8001,えのきたけ　生,1,袋
0005c72d594d258b6d282c95f34b8be81a72bc7a,2,10263,＜魚類＞　（まぐろ類）　缶詰　油漬　フレーク　ライト,1,缶/カン
0005c72d594d258b6d282c95f34b8be81a72bc7a,2,12004,鶏卵　全卵　生,1,個片丁株玉房
0005c72d594d258b6d282c95f34b8be81a72bc7a,2,17029,＜調味料類＞　（だし類）　めんつゆ　ストレート,3,大/大匙
0005c72d594d258b6d282c95f34b8be81a72bc7a,2,14002,（植物油脂類）　ごま油,1,適量、お好み
0005de014baeff4ef6c82e818db8b51c6ce42096,1,1083,こめ　［水稲穀粒］　精白米　うるち米,1,合
0005de014baeff4ef6c82e818db8b51c6ce42096,1,8028,まいたけ　生,0.5,袋
0005de014baeff4ef6c82e818db8b51c6ce42096,1,8016,（しめじ類）　ぶなしめじ　生,0.5,袋
0005de014baeff4ef6c82e818db8b51c6ce42096,1,8039,しいたけ　生しいたけ　菌床栽培　生,2,個片丁株玉房
0005de014baeff4ef6c82e818db8b51c6ce42096,1,14006,（植物油脂類）　調合油,2,大/大匙
0005de014baeff4ef6c82e818db8b51c6ce42096,1,17007,＜調味料類＞　（しょうゆ類）　こいくちしょうゆ,1,大/大匙
0005de014baeff4ef6c82e818db8b51c6ce42096,1,17012,＜調味料類＞　（食塩類）　食塩,NA,適量、お好み
0005de014baeff4ef6c82e818db8b51c6ce42096,1,17063,＜香辛料類＞　こしょう　黒　粉,NA,適量、お好み
0005de014baeff4ef6c82e818db8b51c6ce42096,1,6349,（にんにく類）　にんにく　りん茎　油いため,10,g
0005e18c42ea1950e441984589fd95247de3fc30,2,17109,＜調味料類＞　（調味ソース類）　ホワイトソース,2,大/大匙
0005e18c42ea1950e441984589fd95247de3fc30,2,6267,ほうれんそう　葉　通年平均　生,1,個片丁株玉房
0005e18c42ea1950e441984589fd95247de3fc30,2,13040,＜牛乳及び乳製品＞　（チーズ類）　プロセスチーズ,NA,適量、お好み
0005eace4605f33f0380b61e2db723ac6759016e,2.5,6153,（たまねぎ類）　たまねぎ　りん茎　生,1,個片丁株玉房
0005eace4605f33f0380b61e2db723ac6759016e,2.5,6214,（にんじん類）　にんじん　根　皮なし　生,1,個片丁株玉房
0005eace4605f33f0380b61e2db723ac6759016e,2.5,6119,セロリ　葉柄　生,30,g
0005eace4605f33f0380b61e2db723ac6759016e,2.5,6184,（トマト類）　加工品　ホール　食塩無添加,1,缶/カン
0005eace4605f33f0380b61e2db723ac6759016e,2.5,11163,＜畜肉類＞　ぶた　［ひき肉］　生,350,g
0005eace4605f33f0380b61e2db723ac6759016e,2.5,16011,＜アルコール飲料類＞　（醸造酒類）　ぶどう酒　赤,100,CC
0005eace4605f33f0380b61e2db723ac6759016e,2.5,3003,（砂糖類）　車糖　上白糖,1,摘み/少々
0005eace4605f33f0380b61e2db723ac6759016e,2.5,17012,＜調味料類＞　（食塩類）　食塩,1,摘み/少々
0005eace4605f33f0380b61e2db723ac6759016e,2.5,17007,＜調味料類＞　（しょうゆ類）　こいくちしょうゆ,1,摘み/少々
0005eace4605f33f0380b61e2db723ac6759016e,2.5,6223,（にんにく類）　にんにく　りん茎　生,1,個片丁株玉房
0005eace4605f33f0380b61e2db723ac6759016e,2.5,17036,＜調味料類＞　（トマト加工品類）　トマトケチャップ,NA,適量、お好み
0005eace4605f33f0380b61e2db723ac6759016e,2.5,nan,#N/A,1,枚
0005eace4605f33f0380b61e2db723ac6759016e,2.5,14001,（植物油脂類）　オリーブ油,1,大/大匙
0005f89c2905539d930228d4c6db41eb728c89c1,None,6245,（ピーマン類）　青ピーマン　果実　生,1,袋
0005f89c2905539d930228d4c6db41eb728c89c1,None,8001,えのきたけ　生,0.25,袋
0005f89c2905539d930228d4c6db41eb728c89c1,None,9022,（こんぶ類）　塩昆布,0.5,袋
0005f89c2905539d930228d4c6db41eb728c89c1,None,10091,＜魚類＞　（かつお類）　加工品　かつお節,1,袋
0005fe59c84aa512f1427f49c7be5df267155a07,2,7006,アボカド　生,0.5,個片丁株玉房
0005fe59c84aa512f1427f49c7be5df267155a07,2,13035,＜牛乳及び乳製品＞　（チーズ類）　ナチュラルチーズ　クリーム,15,g
0005fe59c84aa512f1427f49c7be5df267155a07,2,6183,（トマト類）　赤色ミニトマト　果実　生,NA,適量、お好み
0005fe59c84aa512f1427f49c7be5df267155a07,2,7156,（かんきつ類）　レモン　果汁　生,NA,適量、お好み
0005fe59c84aa512f1427f49c7be5df267155a07,2,17012,＜調味料類＞　（食塩類）　食塩,NA,適量、お好み
0005fe59c84aa512f1427f49c7be5df267155a07,2,17063,＜香辛料類＞　こしょう　黒　粉,NA,適量、お好み
0005fe59c84aa512f1427f49c7be5df267155a07,2,14001,（植物油脂類）　オリーブ油,1,摘み/少々
000604a0f9c4e0264bfa937da67a9bac389cba52,10,12004,鶏卵　全卵　生,4,個片丁株玉房
000604a0f9c4e0264bfa937da67a9bac389cba52,10,12010,鶏卵　卵黄　生,2,個片丁株玉房
000604a0f9c4e0264bfa937da67a9bac389cba52,10,6119,セロリ　葉柄　生,1,本
000604a0f9c4e0264bfa937da67a9bac389cba52,10,6153,（たまねぎ類）　たまねぎ　りん茎　生,0.5,個片丁株玉房
000604a0f9c4e0264bfa937da67a9bac389cba52,10,10143,＜魚類＞　（さけ・ます類）　しろさけ　水煮缶詰,1,個片丁株玉房
000604a0f9c4e0264bfa937da67a9bac389cba52,10,1077,こむぎ　［その他］　パン粉　生,0.5,杯/カップ
000604a0f9c4e0264bfa937da67a9bac389cba52,10,13003,＜牛乳及び乳製品＞　（液状乳類）　普通牛乳,80,CC
000604a0f9c4e0264bfa937da67a9bac389cba52,10,17042,＜調味料類＞　（ドレッシング類）　半固形状ドレッシング　マヨネーズ　全卵型,4,大/大匙
000604a0f9c4e0264bfa937da67a9bac389cba52,10,6247,（ピーマン類）　赤ピーマン　果実　生,NA,適量、お好み
000604a0f9c4e0264bfa937da67a9bac389cba52,10,17012,＜調味料類＞　（食塩類）　食塩,1,摘み/少々
000604a0f9c4e0264bfa937da67a9bac389cba52,10,17063,＜香辛料類＞　こしょう　黒　粉,1,摘み/少々
000605780b9e873b868222bc17da984387f6ca6e,None,11163,＜畜肉類＞　ぶた　［ひき肉］　生,60,g
000605780b9e873b868222bc17da984387f6ca6e,None,2017,＜いも類＞　じゃがいも　塊茎　皮なし　生,1,個片丁株玉房
000605780b9e873b868222bc17da984387f6ca6e,None,6312,（レタス類）　レタス　土耕栽培　結球葉　生,2,枚
000605780b9e873b868222bc17da984387f6ca6e,None,17012,＜調味料類＞　（食塩類）　食塩,NA,適量、お好み
